,EntryID,userId,orderDateTime,ID,exchOrdId,side,segment,instrument,ProductType,status,qty,remainingQuantity,filledQty,limitPrice,stopPrice,type,discloseQty,dqQtyRem,orderValidity,slNo,offlineOrder,message,orderNumStatus,tradedPrice,fyToken,cauveriTime,symbol,sha256checksum,receivedTime,time
2077,2104,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,249.0,251.0,0,0,OrderType.Market,0.0,0.0,DAY,29.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.283,2022-10-03 08:45:43
2078,2105,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,244.0,256.0,0,0,OrderType.Market,0.0,0.0,DAY,31.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.295,2022-10-03 08:45:43
2079,2106,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,219.0,281.0,0,0,OrderType.Market,0.0,0.0,DAY,33.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.307,2022-10-03 08:45:43
2080,2107,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,216.0,284.0,0,0,OrderType.Market,0.0,0.0,DAY,35.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.319,2022-10-03 08:45:43
2081,2108,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,125.0,375.0,0,0,OrderType.Market,0.0,0.0,DAY,37.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.333,2022-10-03 08:45:43
2082,2109,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,123.0,377.0,0,0,OrderType.Market,0.0,0.0,DAY,39.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.346,2022-10-03 08:45:43
2083,2110,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,3.0,497.0,0,0,OrderType.Market,0.0,0.0,DAY,41.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.358,2022-10-03 08:45:43
2084,2111,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Pending,500.0,2.0,498.0,0,0,OrderType.Market,0.0,0.0,DAY,43.0,0.0,TRADE_CONFIRMED,122100381472:6,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.370,2022-10-03 08:45:43
2085,2112,XK17409,1664786743.0,122100381472,1100000022113132,-1.0,E,,INTRADAY,OrderStatus.Filled,500.0,0.0,500.0,0,0,OrderType.Market,0.0,0.0,DAY,44.0,0.0,TRADE_CONFIRMED,122100381472:2,2055,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:45:43.385,2022-10-03 08:45:43
2086,2113,XK17409,1664786778.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,500.0,500.0,0.0,0,2063,OrderType.Stop,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:46:18.494,2022-10-03 08:46:18
2087,2114,XK17409,1664786830.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,500.0,500.0,0.0,0,2065,OrderType.Stop,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:10.742,2022-10-03 08:47:10
2088,2115,XK17409,1664786835.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,500.0,500.0,0.0,0,2069,OrderType.Stop,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:15.863,2022-10-03 08:47:15
2089,2116,XK17409,1664786847.0,122100381752,1100000022254535,-1.0,E,,INTRADAY,OrderStatus.Pending,90.0,90.0,0.0,0,0,OrderType.Market,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100381752:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:27.788,2022-10-03 08:47:27
2090,2117,XK17409,1664786847.0,122100381752,1100000022254535,-1.0,E,,INTRADAY,OrderStatus.Pending,90.0,84.0,6.0,0,0,OrderType.Market,0.0,0.0,DAY,3.0,0.0,TRADE_CONFIRMED,122100381752:6,2061,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:27.799,2022-10-03 08:47:27
2091,2118,XK17409,1664786847.0,122100381752,1100000022254535,-1.0,E,,INTRADAY,OrderStatus.Pending,90.0,74.0,16.0,0,0,OrderType.Market,0.0,0.0,DAY,5.0,0.0,TRADE_CONFIRMED,122100381752:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:27.812,2022-10-03 08:47:27
2092,2119,XK17409,1664786847.0,122100381752,1100000022254535,-1.0,E,,INTRADAY,OrderStatus.Pending,90.0,40.0,50.0,0,0,OrderType.Market,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122100381752:6,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:27.822,2022-10-03 08:47:27
2093,2120,XK17409,1664786847.0,122100381752,1100000022254535,-1.0,E,,INTRADAY,OrderStatus.Filled,90.0,0.0,90.0,0,0,OrderType.Market,0.0,0.0,DAY,8.0,0.0,TRADE_CONFIRMED,122100381752:2,2060,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:27.833,2022-10-03 08:47:27
2094,2121,XK17409,1664786854.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,590.0,590.0,0.0,0,2069,OrderType.Stop,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:47:34.267,2022-10-03 08:47:34
2096,2123,XK17409,1664786930.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,500.0,500.0,0.0,0,2069,OrderType.Stop,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:48:50.578,2022-10-03 08:48:50
2097,2124,XK17409,1664786942.0,122100382152,1100000022389033,1.0,E,,INTRADAY,OrderStatus.Pending,90.0,90.0,0.0,2047,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100382152:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:49:02.240,2022-10-03 08:49:02
2098,2125,XK17409,1664786950.0,122100382152,1100000022389033,1.0,E,,INTRADAY,OrderStatus.Pending,90.0,90.0,0.0,2049,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100382152:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:49:10.827,2022-10-03 08:49:10
2099,2126,XK17409,1664787137.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,400.0,400.0,0.0,0,2069,OrderType.Stop,0.0,0.0,DAY,6.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:52:17.304,2022-10-03 08:52:17
2100,2127,XK17409,1664787214.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,300.0,300.0,0.0,0,2069,OrderType.Stop,0.0,0.0,DAY,7.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:53:34.835,2022-10-03 08:53:34
2102,2129,XK17409,1664787232.0,122100382152,1100000022389033,1.0,E,,INTRADAY,OrderStatus.Pending,90.0,66.0,24.0,2049,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,TRADE_CONFIRMED,122100382152:6,2049,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:53:52.926,2022-10-03 08:53:52
2103,2130,XK17409,1664787232.0,122100382152,1100000022389033,1.0,E,,INTRADAY,OrderStatus.Pending,90.0,16.0,74.0,2049,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,TRADE_CONFIRMED,122100382152:6,2049,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:53:52.935,2022-10-03 08:53:52
2104,2131,XK17409,1664787232.0,122100382152,1100000022389033,1.0,E,,INTRADAY,OrderStatus.Filled,90.0,0.0,90.0,2049,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122100382152:2,2049,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:53:52.943,2022-10-03 08:53:52
2105,2132,XK17409,1664787233.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,2035,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:53:53.575,2022-10-03 08:53:53
2106,2133,XK17409,1664787240.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,200.0,200.0,0.0,2041,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:54:00.263,2022-10-03 08:54:00
2107,2134,XK17409,1664787255.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,250.0,250.0,0.0,2041,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:54:15.082,2022-10-03 08:54:15
2108,2135,XK17409,1664787300.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,250.0,250.0,0.0,2037,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:55:00.944,2022-10-03 08:55:00
2109,2136,XK17409,1664787322.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:55:22.512,2022-10-03 08:55:22
2110,2137,XK17409,1664787332.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,150.0,150.0,0.0,2035,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:55:32.434,2022-10-03 08:55:32
2111,2138,XK17409,1664787350.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,150.0,150.0,0.0,2033,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:55:51.018,2022-10-03 08:55:50
2112,2139,XK17409,1664787362.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2033,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:56:02.481,2022-10-03 08:56:02
2113,2140,XK17409,1664787390.0,122100383612,1100000022935893,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2026,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100383612:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:56:30.403,2022-10-03 08:56:30
2114,2141,XK17409,1664787397.0,122100383612,1100000022935893,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100383612:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:56:37.761,2022-10-03 08:56:37
2115,2142,XK17409,1664787404.0,122100383612,1100000022935893,1.0,E,,INTRADAY,OrderStatus.Canceled,50.0,0.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100383612:1,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:56:44.897,2022-10-03 08:56:44
2116,2143,XK17409,1664787413.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,150.0,150.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:56:53.663,2022-10-03 08:56:53
2117,2144,XK17409,1664787458.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,150.0,150.0,0.0,2025,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:57:38.551,2022-10-03 08:57:38
2118,2145,XK17409,1664787495.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2037,0,OrderType.Limit,0.0,0.0,DAY,4.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:58:15.043,2022-10-03 08:58:15
2119,2146,XK17409,1664787542.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,250.0,250.0,0.0,0,2069,OrderType.Stop,0.0,0.0,DAY,8.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 08:59:02.093,2022-10-03 08:59:02
2120,2147,XK17409,1664787623.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,250.0,250.0,0.0,0,2063,OrderType.Stop,0.0,0.0,DAY,9.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:00:23.730,2022-10-03 09:00:23
2121,2148,XK17409,1664787656.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,150.0,150.0,0.0,2031,0,OrderType.Limit,0.0,0.0,DAY,8.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:00:56.186,2022-10-03 09:00:56
2122,2149,XK17409,1664787665.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:01:05.742,2022-10-03 09:01:05
2123,2150,XK17409,1664787702.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,6.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:01:42.480,2022-10-03 09:01:42
2124,2151,XK17409,1664787753.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2031,0,OrderType.Limit,0.0,0.0,DAY,9.0,0.0,CONFIRMED,122100383142:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:02:33.179,2022-10-03 09:02:33
2125,2152,XK17409,1664787766.0,122100384542,1100000023371859,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2045,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100384542:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:02:46.497,2022-10-03 09:02:46
2126,2153,XK17409,1664787788.0,122100384542,1100000023371859,1.0,E,,INTRADAY,OrderStatus.Filled,50.0,0.0,50.0,2045,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,TRADE_CONFIRMED,122100384542:2,2045,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:03:08.402,2022-10-03 09:03:08
2127,2154,XK17409,1664787829.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2040,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:03:49.422,2022-10-03 09:03:49
2128,2155,XK17409,1664787844.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2045,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100384662:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:04:04.744,2022-10-03 09:04:04
2129,2156,XK17409,1664787862.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2044,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100384662:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:04:22.084,2022-10-03 09:04:22
2130,2157,XK17409,1664787887.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2044,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100384662:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:04:47.609,2022-10-03 09:04:47
2131,2158,XK17409,1664787895.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,49.0,1.0,2044,0,OrderType.Limit,0.0,0.0,DAY,5.0,0.0,TRADE_CONFIRMED,122100384662:6,2044,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:04:55.509,2022-10-03 09:04:55
2132,2159,XK17409,1664787898.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,43.0,7.0,2044,0,OrderType.Limit,0.0,0.0,DAY,7.0,0.0,TRADE_CONFIRMED,122100384662:6,2044,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:04:58.732,2022-10-03 09:04:58
2133,2160,XK17409,1664787900.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,28.0,22.0,2044,0,OrderType.Limit,0.0,0.0,DAY,9.0,0.0,TRADE_CONFIRMED,122100384662:6,2044,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:05:01.029,2022-10-03 09:05:00
2134,2161,XK17409,1664787904.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,20.0,30.0,2044,0,OrderType.Limit,0.0,0.0,DAY,11.0,0.0,TRADE_CONFIRMED,122100384662:6,2044,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:05:04.664,2022-10-03 09:05:04
2135,2162,XK17409,1664787909.0,122100384662,1100000023465104,1.0,E,,INTRADAY,OrderStatus.Filled,50.0,0.0,50.0,2044,0,OrderType.Limit,0.0,0.0,DAY,12.0,0.0,TRADE_CONFIRMED,122100384662:2,2044,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:05:09.203,2022-10-03 09:05:09
2136,2163,XK17409,1664788042.0,122100385102,1100000023672140,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2026,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100385102:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:07:22.579,2022-10-03 09:07:22
2137,2164,XK17409,1664788081.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,50.0,0.0,2044,0,OrderType.Limit,0.0,0.0,DAY,8.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:08:01.670,2022-10-03 09:08:01
2138,2165,XK17409,1664788089.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,49.0,1.0,2044,0,OrderType.Limit,0.0,0.0,DAY,10.0,0.0,TRADE_CONFIRMED,122100383422:6,2044,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:08:10.037,2022-10-03 09:08:09
2139,2166,XK17409,1664788119.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,49.0,1.0,2045,0,OrderType.Limit,0.0,0.0,DAY,11.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:08:39.863,2022-10-03 09:08:39
2140,2167,XK17409,1664788134.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,51.0,50.0,1.0,2040,0,OrderType.Limit,0.0,0.0,DAY,12.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:08:54.637,2022-10-03 09:08:54
2141,2168,XK17409,1664788144.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,49.0,1.0,2040,0,OrderType.Limit,0.0,0.0,DAY,13.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:09:04.745,2022-10-03 09:09:04
2142,2169,XK17409,1664788182.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,250.0,250.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,10.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:09:43.027,2022-10-03 09:09:42
2143,2170,XK17409,1664788209.0,122100383142,1100000022744153,1.0,E,,INTRADAY,OrderStatus.Canceled,100.0,0.0,0.0,2031,0,OrderType.Limit,0.0,0.0,DAY,11.0,0.0,CONFIRMED,122100383142:1,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:10:09.656,2022-10-03 09:10:09
2144,2171,XK17409,1664788212.0,122100385102,1100000023672140,1.0,E,,INTRADAY,OrderStatus.Canceled,100.0,0.0,0.0,2026,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100385102:1,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:10:12.435,2022-10-03 09:10:12
2145,2172,XK17409,1664788218.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,399.0,399.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,11.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:10:18.563,2022-10-03 09:10:18
2146,2173,XK17409,1664788231.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,51.0,50.0,1.0,2049,0,OrderType.Limit,0.0,0.0,DAY,14.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:10:31.517,2022-10-03 09:10:31
2147,2174,XK17409,1664788238.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,52.0,51.0,1.0,2047,0,OrderType.Limit,0.0,0.0,DAY,15.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:10:38.325,2022-10-03 09:10:38
2148,2175,XK17409,1664788246.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,49.0,1.0,2043,0,OrderType.Limit,0.0,0.0,DAY,16.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:10:46.626,2022-10-03 09:10:46
2149,2176,XK17409,1664788299.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Pending,50.0,49.0,1.0,2044,0,OrderType.Limit,0.0,0.0,DAY,17.0,0.0,CONFIRMED,122100383422:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:11:39.430,2022-10-03 09:11:39
2150,2177,XK17409,1664788318.0,122100383422,1100000022864424,1.0,E,,INTRADAY,OrderStatus.Filled,50.0,0.0,50.0,2044,0,OrderType.Limit,0.0,0.0,DAY,18.0,0.0,TRADE_CONFIRMED,122100383422:2,2044,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:11:58.143,2022-10-03 09:11:58
2151,2178,XK17409,1664788319.0,122100385702,1100000023999794,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2038,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100385702:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:11:59.700,2022-10-03 09:11:59
2152,2179,XK17409,1664788329.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,350.0,350.0,0.0,0,2055,OrderType.Stop,0.0,0.0,DAY,12.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:12:09.713,2022-10-03 09:12:09
2153,2180,XK17409,1664788376.0,122100385702,1100000023999794,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2026,0,OrderType.Limit,0.0,0.0,DAY,2.0,0.0,CONFIRMED,122100385702:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:12:56.378,2022-10-03 09:12:56
2154,2181,XK17409,1664788383.0,122100385702,1100000023999794,1.0,E,,INTRADAY,OrderStatus.Pending,100.0,100.0,0.0,2038,0,OrderType.Limit,0.0,0.0,DAY,3.0,0.0,CONFIRMED,122100385702:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:13:03.950,2022-10-03 09:13:03
2155,2182,XK17409,1664788441.0,122100386012,1100000024134932,1.0,E,,INTRADAY,OrderStatus.Pending,150.0,150.0,0.0,2027,0,OrderType.Limit,0.0,0.0,DAY,1.0,0.0,CONFIRMED,122100386012:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:14:01.848,2022-10-03 09:14:01
2156,2183,XK17409,1664788496.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,350.0,350.0,0.0,0,2053,OrderType.Stop,0.0,0.0,DAY,13.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:14:56.965,2022-10-03 09:14:56
2157,2184,XK17409,1664788534.0,122100381562,1100000022160354,1.0,E,,INTRADAY,OrderStatus.Pending,250.0,250.0,0.0,0,2053,OrderType.Stop,0.0,0.0,DAY,14.0,0.0,CONFIRMED,122100381562:6,0,101000000019943,,NSE:DEEPAKNTR-EQ,,2022-10-03 09:15:34.227,2022-10-03 09:15:34
